fecha;NUMERO DE VIAJES (HOJA DE DISTRIB);REPARTO;UNIDAD;PUNTO DE PARTIDA;TIPO DE FLOTA (Propio o Tercero);PESO REQUERIDO;PESO ENTREGADO;PESO ENTREGADO A TIEMPO;NRO ENTREGAS EFECTUADAS (Nro Guias);NRO ENTREGAS RECHAZADAS (Nro Guias);CONSUMO D2;H. SALIDA;FLETE;H.INGRESO;TIEMPO REPARTO;KM INICIAL;KM FINAL;KM RECORRIDO (KM Inicial - KM Final);KM/GL;;;;;;;;;
04/10/2022;61748;FUNDO;BRL-549;Chancay, Perú;Propia;3414,00;3414,00;100%;2;0;6,627;12:03:00;S/ 0,00;17:41:00;5:38:00;172343;172482;139;20,97;;;;;;;;;
05/10/2022;61896;FUNDO;KLM-532;Chachapoyas, Perú;Propia;10000,00;10000,00;100%;1;0;21,774;5:06:00;S/ 0,00;19:36:00;14:30:00;563885;564205;320;14,70;;;;;;;;;
05/10/2022;61891;LOCAL;M14-016;Ferreñafe, Perú;Propia;2709,13;2709,13;100%;8;0;2,481;9:21:00;S/ 1.338,53;12:54:00;3:33:00;183883;183924;41;16,52;;;;;;;;;
05/10/2022;61936;LOCAL;M14-016;Moche, Perú;Propia;1830,85;1830,85;100%;6;0;2,966;14:43:00;S/ 644,10;18:25:00;3:42:00;183924;183973;49;16,52;;;;;;;;;
05/10/2022;61897;FUNDO;SMG-875;Jauja, Perú;Propia;1640,00;1640,00;100%;1;0;9,99;5:10:00;S/ 0,00;11:33:00;6:23:00;63357;63640;283;28,34;;;;;;;;;
05/10/2022;61914;LOCAL;SMG-875;Pacasmayo, Perú;Propia;77,00;77,00;100%;2;0;0,67;12:23:00;S/ 41,99;13:29:00;1:06:00;63640;63659;19;28,34;;;;;;;;;
05/10/2022;61930;FUNDO;SMG-875;Monsefú, Perú;Propia;250,00;250,00;100%;1;0;1,13;14:28:00;S/ 124,99;16:20:00;1:52:00;63659;63691;32;28,34;;;;;;;;;
05/10/2022;61898;FUNDO;BRL-549;Zarumilla, Perú;Propia;4126,00;4126,00;100%;3;0;7,725;6:46:00;S/ 722,14;14:26:00;7:40:00;172483;172687;204;26,41;;;;;;;;;
05/10/2022;61890;LOCAL;AKM-892;Puerto Pimentel, Perú;Propia;2563,75;2563,25;100%;23;1;2,796;9:30:00;S/ 1.078,85;13:28:00;3:58:00;139792;139834;42;15,02;;;;;;;;;
05/10/2022;61893;LOCAL;PMN-125;Concepción, Perú;Propia;2906,50;2906,50;100%;11;0;1,108;9:35:00;S/ 1.170,30;13:18:00;3:43:00;71875;71900;25;22,57;;;;;;;;;
05/10/2022;61935;LOCAL;PMN-125;Chupaca, Perú;Propia;758,00;758,00;100%;7;0;1,285;14:43:00;S/ 268,82;17:55:00;3:12:00;71900;71929;29;22,57;;;;;;;;;
05/10/2022;61906;LOCAL;DIP-028;Chiclayo, Perú;Propia;1460,00;1460,00;100%;1;0;1,005;11:12:00;S/ 364,99;13:05:00;1:53:00;94199;94222;23;22,89;;;;;;;;;
06/10/2022;61995;FUNDO;DIP-028;Chiclayo, Perú;Propia;203,00;203,00;100%;1;0;11,48;4:55:00;S/ 0,00;11:10:00;6:15:00;94222;94489;267;23,25;;;;;;;;;
06/10/2022;62079;LOCAL;DIP-028;Chiclayo, Perú;Propia;881,00;881,00;100%;9;0;1,08;15:53:00;S/ 546,39;18:17:00;2:24:00;94489;94514;25;23,25;;;;;;;;;
06/10/2022;62024;LOCAL;PMN-125;Trujillo,  Perú;Propia;3060,85;2539,85;83%;18;1;1,175;9:50:00;S/ 1.399,23;13:21:00;3:31:00;71929;71953;24;20,42;;;;;;;;;
06/10/2022;62072;LOCAL;PMN-125;Trujillo,  Perú;Propia;1794,45;1794,45;100%;19;0;1,322;15:08:00;S/ 1.016,64;18:52:00;3:44:00;71953;71980;27;20,42;;;;;;;;;
06/10/2022;61994;FUNDO;SMG-875;Cajamarca, Perú;Propia;195,00;195,00;100%;1;0;7,72;5:35:00;S/ 77,99;11:00:00;5:25:00;63691;63838;147;19,04;;;;;;;;;
06/10/2022;62032;LOCAL;AKM-892;Piura, Perú;Propia;2704,14;2649,14;98%;26;1;2,957;10:03:00;S/ 1.409,29;14:28:00;4:25:00;139834;139876;42;14,21;;;;;;;;;
06/10/2022;62081;LOCAL;AKM-892;Piura, Perú;Propia;5030,00;4963,00;99%;14;2;3,238;16:26:00;S/ 2.018,59;20:20:00;3:54:00;139876;139922;46;14,21;;;;;;;;;
06/10/2022;61996;FUNDO;BRL-549;Chiclayo, Perú;Propia;992,00;992,00;100%;1;0;3,409;20:00:00;S/ 545,54;12:34:00;16:34:00;172687;172787;100;29,33;;;;;;;;;
06/10/2022;62068;FUNDO;BRL-549;Chiclayo, Perú;Propia;2913,00;1913,00;66%;1;0;5,318;13:08:00;S/ 1.602,14;18:50:00;5:42:00;172787;172943;156;29,33;;;;;;;;;
06/10/2022;62036;LOCAL;M14-016;Chiclayo, Perú;Propia;4629,00;4629,00;100%;10;0;2,839;10:16:00;S/ 1.644,61;13:27:00;3:11:00;183973;184021;48;16,91;;;;;;;;;
06/10/2022;62070;LOCAL;M14-016;Chiclayo, Perú;Propia;1187,50;120,50;10%;2;2;3,016;14:51:00;S/ 442,14;19:05:00;4:14:00;184021;184072;51;16,91;;;;;;;;;
06/10/2022;62040;LOCAL;KLM-532;Trujillo,  Perú;Propia;4271,50;3361,50;79%;12;1;3,098;13:44:00;S/ 2.684,79;9:18:00;19:34:00;564205;564230;25;8,07;;;;;;;;;
07/10/2022;62151;LOCAL;DIP-028;Chiclayo, Perú;Propia;5120,00;5120,00;100%;7;0;2,19;8:37:00;S/ 1.280,00;13:00:00;4:23:00;94514;94565;51;23,29;;;;;;;;;
07/10/2022;62182;LOCAL;DIP-028;Chiclayo, Perú;Propia;666,00;569,00;85%;3;1;0,90;14:37:00;S/ 697,59;16:49:00;2:12:00;94565;94586;21;23,29;;;;;;;;;
07/10/2022;62215;LOCAL;DIP-028;Chiclayo, Perú;Propia;10,00;10,00;100%;1;0;0,99;16:55:00;S/ 60,00;18:33:00;1:38:00;94586;94609;23;23,29;;;;;;;;;
07/10/2022;62156;LOCAL;PMN-125;Trujillo,  Perú;Propia;3621,25;3621,25;100%;21;0;1,700;9:15:00;S/ 1.689,97;13:33:00;4:18:00;71980;72001;21;12,35;;;;;;;;;
07/10/2022;62170;FUNDO;SMG-875;Cajamarca, Perú;Propia;2599,90;2588,90;100%;26;1;8,78;5:35:00;S/ 1.442,18;14:37:00;9:02:00;63838;64029;191;21,75;;;;;;;;;
07/10/2022;62187;LOCAL;SMG-875;Cajamarca, Perú;Propia;1215,20;1205,20;99%;14;1;1,20;15:33:00;S/ 503,55;18:45:00;3:12:00;64029;64055;26;21,75;;;;;;;;;
07/10/2022;62160;LOCAL;AKM-892;Piura, Perú;Propia;4203,25;4111,25;98%;15;3;2,722;9:18:00;S/ 1.213,47;13:54:00;4:36:00;139922;139955;33;12,12;;;;;;;;;
07/10/2022;62148;FUNDO;M14-016;Chiclayo, Perú;Propia;2918,30;2918,30;100%;2;0;11,258;6:05:00;S/ 874,67;14:37:00;8:32:00;184072;184256;184;16,34;;;;;;;;;
07/10/2022;62190;LOCAL;M14-016;Chiclayo, Perú;Propia;3385,60;3385,60;100%;10;0;2,508;15:51:00;S/ 1.224,48;19:20:00;3:29:00;184256;184297;41;16,34;;;;;;;;;
07/10/2022;62150;FUNDO;KLM-532;Trujillo,  Perú;Propia;910,00;910,00;100%;1;0;2,603;0:00:00;S/ 409,49;0:00:00;0:00:00;564230;564251;21;8,07;;;;;;;;;
07/10/2022;62181;LOCAL;KLM-532;Trujillo,  Perú;Propia;12447,00;9873,00;79%;3;2;1,611;15:25:00;S/ 3.485,17;17:35:00;2:10:00;564251;564264;13;8,07;;;;;;;;;
10/10/2022;62339;FUNDO;DIP-028;Chiclayo, Perú;Propia;2469,00;2469,00;100%;2;0;14,266;8:10:00;S/ 587,94;15:32:00;7:22:00;94609;94909;300;21,03;;;;;;;;;
10/10/2022;62351;LOCAL;DIP-028;Chiclayo, Perú;Propia;968,00;968,00;100%;3;0;1,094;14:12:00;S/ 394,68;18:20:00;4:08:00;94909;94932;23;21,03;;;;;;;;;
10/10/2022;62287;LOCAL;PMN-125;Trujillo,  Perú;Propia;2010,35;2010,35;100%;12;0;1,344;9:16:00;S/ 799,94;13:00:00;3:44:00;72001;72038;37;27,52;;;;;;;;;
10/10/2022;62336;LOCAL;PMN-125;Trujillo,  Perú;Propia;1942,75;448,55;23%;13;3;1,054;15:42:00;S/ 766,11;19:12:00;3:30:00;72038;72067;29;27,52;;;;;;;;;
10/10/2022;62326;FUNDO;SMG-875;Cajamarca, Perú;Propia;725,00;725,00;100%;2;0;10,398;5:30:00;S/ 322,02;14:40:00;9:10:00;64055;64270;215;20,68;;;;;;;;;
10/10/2022;62337;LOCAL;SMG-875;Cajamarca, Perú;Propia;961,80;961,80;100%;9;0;1,934;15:45:00;S/ 375,95;18:40:00;2:55:00;64270;64310;40;20,68;;;;;;;;;
10/10/2022;62292;LOCAL;AKM-892;Piura, Perú;Propia;4630,00;4630,00;100%;4;0;1,952;9:46:00;S/ 1.952,14;11:54:00;2:08:00;139963;139986;23;11,78;;;;;;;;;
10/10/2022;62330;LOCAL;AKM-892;Piura, Perú;Propia;2998,05;2965,05;99%;35;1;3,311;3:17:00;S/ 1.206,21;19:54:00;16:37:00;139986;140025;39;11,78;;;;;;;;;
10/10/2022;62335;LOCAL;M14-016;Chiclayo, Perú;Propia;1805,00;1805,00;100%;1;0;5,348;16:11:00;S/ 1.632,50;17:38:00;1:27:00;184297;184319;22;4,11;;;;;;;;;
10/10/2022;62314;LOCAL;KLM-532;Trujillo,  Perú;Propia;6102,30;6102,30;100%;5;0;0,990;11:52:00;S/ 3.265,00;13:25:00;1:33:00;564264;564287;23;23,23;;;;;;;;;
10/10/2022;62335;LOCAL;KLM-532;Trujillo,  Perú;Propia;1805,00;1805,00;100%;1;0;16,480;16:10:00;S/ 1.632,50;17:37:00;1:27:00;564287;564671;384;23,30;;;;;;;;;
11/10/2022;62700;LOCAL;DIP-028;Chiclayo, Perú;Propia;3765,00;3765,00;100%;5;0;2,56;8:18:00;S/ 0,00;12:00:00;3:42:00;94932;94983;51;19,95;;;;;;;;;
11/10/2022;62483;LOCAL;DIP-028;Chiclayo, Perú;Propia;1311,55;1311,55;100%;11;0;0,90;16:37:00;S/ 774,05;18:10:00;1:33:00;94983;95001;18;19,95;;;;;;;;;
11/10/2022;62701;LOCAL;PMN-125;Trujillo,  Perú;Propia;5000,00;5000,00;100%;6;0;0,959;8:26:00;S/ 0,00;12:05:00;3:39:00;72067;72086;19;19,82;;;;;;;;;
11/10/2022;62449;LOCAL;PMN-125;Trujillo,  Perú;Propia;2220,10;2220,10;100%;11;0;2,422;13:57:00;S/ 864,05;19:25:00;5:28:00;72086;72134;48;19,82;;;;;;;;;
11/10/2022;62418;FUNDO;SMG-875;Cajamarca, Perú;Propia;166,00;166,00;100%;1;0;4,847;5:27:00;S/ 473,00;10:54:00;5:27:00;64310;64460;150;30,94;;;;;;;;;
11/10/2022;62702;LOCAL;SMG-875;Cajamarca, Perú;Propia;1020,00;1020,00;100%;1;0;0,226;11:17:00;S/ 0,00;12:37:00;1:20:00;64460;64467;7;30,94;;;;;;;;;
11/10/2022;62699;LOCAL;SMG-875;Cajamarca, Perú;Propia;2120,00;2120,00;100%;2;0;0,679;14:00:00;S/ 0,00;15:01:00;1:01:00;64467;64488;21;30,94;;;;;;;;;
11/10/2022;62465;LOCAL;SMG-875;Cajamarca, Perú;Propia;2699,00;2699,00;100%;1;0;1,099;15:17:00;S/ 700,66;17:00:00;1:43:00;64488;64522;34;30,94;;;;;;;;;
11/10/2022;62420;LOCAL;AKM-892;Piura, Perú;Propia;4292,05;4271,05;100%;26;2;2,99;9:05:00;S/ 1.603,40;14:34:00;5:29:00;140025;140062;37;12,38;;;;;;;;;
11/10/2022;62475;LOCAL;AKM-892;Piura, Perú;Propia;5079,60;5079,60;100%;6;6;3,39;16:14:00;S/ 2.032,97;20:26:00;4:12:00;140062;140104;42;12,38;;;;;;;;;
11/10/2022;62417;FUNDO;M14-016;Chiclayo, Perú;Propia;4766,00;4766,00;100%;2;2;11,37;4:55:00;S/ 4.388,00;16:00:00;11:05:00;184319;184505;186;16,36;;;;;;;;;
11/10/2022;62484;FUNDO;M14-016;Chiclayo, Perú;Propia;2905,00;2905,00;100%;1;1;1,83;16:53:00;S/ 1.220,09;19:20:00;2:27:00;184505;184535;30;16,36;;;;;;;;;
12/10/2022;62559;OLMOS;SMG-875;Cajamarca, Perú;Propia;5580,00;5580,00;100%;2;0;10,344;5:17:00;S/ 1.171,79;12:38:00;7:21:00;64522;64817;295;28,52;;;;;;;;;
12/10/2022;62592;LOCAL;SMG-875;Cajamarca, Perú;Propia;2256,75;2256,75;100%;10;0;1,543;14:30:00;S/ 770,72;18:11:00;3:41:00;64817;64861;44;28,52;;;;;;;;;
12/10/2022;62555;LOCAL;PMN-125;Trujillo,  Perú;Propia;3925,70;3899,70;99%;30;1;2,118;10:07:00;S/ 1.653,67;15:07:00;5:00:00;72134;72184;50;23,60;;;;;;;;;
12/10/2022;62640;LOCAL;PMN-125;Trujillo,  Perú;Propia;1052,50;1052,50;100%;3;0;0,975;17:20:00;S/ 441,19;19:49:00;2:29:00;72184;72207;23;23,60;;;;;;;;;
12/10/2022;62552;LOCAL;DIP-028;Chiclayo, Perú;Propia;1512,85;1512,85;100%;16;0;1,66;9:45:00;S/ 377,39;14:46:00;5:01:00;95001;95039;38;22,96;;;;;;;;;
12/10/2022;62621;LOCAL;DIP-028;Chiclayo, Perú;Propia;1384,40;1384,40;100%;13;0;1,00;16:05:00;S/ 586,10;18:52:00;2:47:00;95039;95062;23;22,96;;;;;;;;;
12/10/2022;62558;FUNDO;KLM-532;Trujillo,  Perú;Propia;11000,00;11000,00;100%;1;0;15,530;5:15:00;S/ 0,00;0:00:00;18:45:00;564309;564671;362;23,31;;;;;;;;;
12/10/2022;62556;FUNDO;AKM-892;Piura, Perú;Propia;7816,00;7816,00;100%;2;0;12,754;4:38:00;S/ 0,00;0:00:00;19:22:00;140104;140315;211;16,54;;;;;;;;;
13/10/2022;62696;FUNDO;KLM-532;Trujillo,  Perú;Propia;5000,00;5000,00;100%;1;0;19,241;6:25:00;S/ 0,00;10:10:00;3:45:00;564671;564987;316;16,42;;;;;;;;;
13/10/2022;62712;LOCAL;PMN-125;Trujillo,  Perú;Propia;2899,65;2848,65;98%;30;1;1,409;10:10:00;S/ 1.209,92;14:43:00;4:33:00;72207;72242;35;24,84;;;;;;;;;
13/10/2022;62763;LOCAL;PMN-125;Trujillo,  Perú;Propia;2033,00;1832,00;90%;15;4;1,691;16:21:00;S/ 858,42;19:32:00;3:11:00;72242;72284;42;24,84;;;;;;;;;
13/10/2022;62695;FUNDO;SMG-875;Cajamarca, Perú;Propia;869,00;869,00;100%;2;0;3,095;7:15:00;S/ 604,39;10:00:00;2:45:00;64861;64953;92;29,73;;;;;;;;;
13/10/2022;62764;JAEN;SMG-875;Cajamarca, Perú;Propia;2733,00;2733,00;100%;18;0;0,639;0:00:00;S/ 0,00;0:00:00;0:00:00;64953;64972;19;29,73;;;;;;;;;
13/10/2022;62738;FUNDO;SMG-875;Cajamarca, Perú;Propia;6450,00;6450,00;100%;1;0;4,070;14:15:00;S/ 1.725,00;5:35:00;15:20:00;64972;65093;121;29,73;;;;;;;;;
13/10/2022;62704;LOCAL;DIP-028;Chiclayo, Perú;Propia;1052,85;1052,85;100%;19;0;0,982;9:50:00;S/ 478,66;13:06:00;3:16:00;95062;95091;29;29,52;;;;;;;;;
13/10/2022;62738;FUNDO;DIP-028;Chiclayo, Perú;Propia;6450,00;6450,00;100%;1;0;5,421;14:15:00;S/ 1.725,00;19:38:00;5:23:00;95091;95251;160;29,52;;;;;;;;;
13/10/2022;S/HD;TRUJILLO;M14-016;Chiclayo, Perú;Propia;0,00;0,00;0%;0;0;10,480;0:00:00;S/ 0,00;0:00:00;0:00:00;184535;184759;224;21,37;;;;;;;;;
14/10/2022;62827;FUNDO;KLM-532;Trujillo,  Perú;Propia;1232,00;1232,00;100%;2;0;24,233;5:00:00;S/ 551,00;19:30:00;14:30:00;564987;565415;428;17,66;;;;;;;;;
14/10/2022;62830;LOCAL;PMN-125;Trujillo,  Perú;Propia;2567,50;2567,50;100%;27;0;2,142;9:02:00;S/ 1.115,10;15:24:00;6:22:00;72284;72331;47;21,94;;;;;;;;;
14/10/2022;62889;LOCAL;PMN-125;Trujillo,  Perú;Propia;1773,00;1057,00;60%;9;10;1,595;17:10:00;S/ 781,08;19:47:00;2:37:00;72331;72366;35;21,94;;;;;;;;;
14/10/2022;62828;LOCAL;SMG-875;Cajamarca, Perú;Propia;5140,00;5140,00;100%;4;0;0,527;8:26:00;S/ 1.284,99;11:01:00;2:35:00;65093;65107;14;26,58;;;;;;;;;
14/10/2022;62839;LOCAL;SMG-875;Cajamarca, Perú;Propia;1200,00;1200,00;100%;1;0;1,129;11:20:00;S/ 300,00;12:43:00;1:23:00;65107;65137;30;26,58;;;;;;;;;
14/10/2022;62871;LOCAL;SMG-875;Cajamarca, Perú;Propia;1511,90;1511,90;100%;19;0;0,978;15:11:00;S/ 600,49;18:00:00;2:49:00;65138;65164;26;26,58;;;;;;;;;
14/10/2022;62826;LOCAL;DIP-028;Chiclayo, Perú;Propia;16170,00;16170,00;100%;8;0;1,936;8:30:00;S/ 1.385,85;12:18:00;3:48:00;95251;95302;51;26,34;;;;;;;;;
14/10/2022;62876;LOCAL;DIP-028;Chiclayo, Perú;Propia;2588,10;2451,70;95%;11;5;1,633;15:24:00;S/ 1.125,14;19:12:00;3:48:00;95302;95345;43;26,34;;;;;;;;;
14/10/2022;S/HD;PIURA;M14-016;Chiclayo, Perú;Propia;0,00;0,00;0%;0;0;16,530;0:00:00;S/ 0,00;0:00:00;0:00:00;184759;185451;692;41,86;;;;;;;;;
15/10/2022;62959;LOCAL;M14-016;Chiclayo, Perú;Propia;1132,40;1066,00;94%;6;2;11,135;8:51:00;S/ 451,14;11:24:00;2:33:00;185451;185498;47;4,22;;;;;;;;;
15/10/2022;62992;LOCAL;M14-016;Chiclayo, Perú;Propia;837,00;837,00;100%;4;0;1,895;12:12:00;S/ 341,19;12:57:00;0:45:00;185498;185506;8;4,22;;;;;;;;;
15/10/2022;63022;LOCAL;M14-016;Chiclayo, Perú;Propia;338,00;338,00;100%;5;0;2,104;14:42:00;S/ 256,15;16:26:00;1:44:00;185506;185529;23;10,93;;;;;;;;;
15/10/2022;62987;FUNDO;SMG-875;Cajamarca, Perú;Propia;1871,00;1671,00;89%;24;1;7,411;5:50:00;S/ 1.019,31;14:02:00;8:12:00;65165;65355;190;25,64;;;;;;;;;
15/10/2022;62965;LOCAL;DIP-028;Chiclayo, Perú;Propia;1262,25;1262,25;100%;17;0;1,398;9:27:00;S/ 629,27;12:53:00;3:26:00;95345;95378;33;23,61;;;;;;;;;
15/10/2022;62974;LOCAL;PMN-125;Trujillo,  Perú;Propia;1823,75;617,30;34%;6;20;1,41;9:46:00;S/ 652,69;14:10:00;4:24:00;72366;72399;33;23,44;;;;;;;;;
15/10/2022;62979;FUNDO;KLM-532;Trujillo,  Perú;Propia;3105,00;3105,00;100%;2;0;8,496;5:46:00;S/ 3.131,00;11:48:00;6:02:00;565415;565562;147;17,30;;;;;;;;;
15/10/2022;62991;FUNDO;KLM-532;Trujillo,  Perú;Propia;1090,00;1090,00;100%;1;0;5,488;12:09:00;S/ 736,00;14:45:00;2:36:00;565562;565652;90;16,40;;;;;;;;;
17/10/2022;62149;FUNDO;BRL-549;Chiclayo, Perú;Propia;1264,00;1264,00;100%;1;0;23,39;0:00:00;S/ 1.299,99;0:00:00;0:00:00;172943;173235;292;12,49;;;;;;;;;
17/10/2022;62186;LOCAL;BRL-549;Chiclayo, Perú;Propia;1518,00;1518,00;100%;23;23;4,57;0:00:00;S/ 0,00;;;173235;173292;57;12,49;;;;;;;;;
17/10/2022;63064;LOCAL;SMG-875;Cajamarca, Perú;Propia;2944,50;2944,50;100%;19;0;0,90;9:21:00;S/ 1.263,43;12:40:00;3:19:00;65355;65381;26;28,75;;;;;;;;;
17/10/2022;63091;LOCAL;SMG-875;Cajamarca, Perú;Propia;1610,85;1610,85;100%;14;0;1,04;15:03:00;S/ 593,31;18:16:00;3:13:00;65381;65411;30;28,75;;;;;;;;;
17/10/2022;63061;LOCAL;DIP-028;Chiclayo, Perú;Propia;1948,55;1948,55;100%;10;0;1,574;8:42:00;S/ 877,24;12:58:00;4:16:00;95378;95424;46;29,22;;;;;;;;;
17/10/2022;63097;LOCAL;DIP-028;Chiclayo, Perú;Propia;1602,00;1602,00;100%;11;0;1,301;14:56:00;S/ 759,35;17:30:00;2:34:00;95424;95462;38;29,22;;;;;;;;;
17/10/2022;63062;FUNDO;M14-016;Chiclayo, Perú;Propia;1350,00;1350,00;100%;2;0;18,772;6:21:00;S/ 674,99;17:27:00;11:06:00;185530;185886;356;18,96;;;;;;;;;
17/10/2022;63060;FUNDO;KLM-532;Trujillo,  Perú;Propia;3853,60;1600,00;42%;1;2;20,702;5:23:00;S/ 1.035,67;20:59:00;15:36:00;565652;565960;308;14,88;;;;;;;;;
18/10/2022;63186;LOCAL;PMN-125;Trujillo,  Perú;Propia;3640,00;3640,00;100%;3;0;1,96;9:07:00;S/ 910,00;13:43:00;4:36:00;72399;72445;46;23,44;;;;;;;;;
18/10/2022;63223;LOCAL;PMN-125;Trujillo,  Perú;Propia;826,00;826,00;100%;2;0;0,94;16:10:00;S/ 12,00;19:35:00;3:25:00;72445;72467;22;23,44;;;;;;;;;
18/10/2022;63198;FUNDO;KLM-532;Trujillo,  Perú;Propia;10066,00;10066,00;100%;4;0;20,849;4:35:00;S/ 1.102,91;21:30:00;16:55:00;565960;566275;315;15,11;;;;;;;;;
18/10/2022;63199;FUNDO;M14-016;Chiclayo, Perú;Propia;5943,80;2545,80;43%;2;2;15,25;5:05:00;S/ 1.847,59;19:49:00;14:44:00;185886;186178;292;19,15;;;;;;;;;
18/10/2022;63184;LOCAL;DIP-028;Chiclayo, Perú;Propia;5760,00;5760,00;100%;5;0;0,795;8:48:00;S/ 1.440,00;13:06:00;4:18:00;95462;95479;17;21,38;;;;;;;;;
18/10/2022;63224;LOCAL;DIP-028;Chiclayo, Perú;Propia;1695,25;1426,75;84%;15;4;1,216;4:04:00;S/ 1.001,19;19:06:00;15:02:00;95479;95505;26;21,38;;;;;;;;;
18/10/2022;63182;LOCAL;SMG-875;Cajamarca, Perú;Propia;4660,00;4660,00;100%;5;0;2,02;8:30:00;S/ 1.164,49;12:22:00;3:52:00;65411;65464;53;26,23;;;;;;;;;
18/10/2022;63213;LOCAL;SMG-875;Cajamarca, Perú;Propia;1760,00;1760,00;100%;1;0;0,80;14:00:00;S/ 0,00;15:48:00;1:48:00;65464;65485;21;26,23;;;;;;;;;
18/10/2022;63231;LOCAL;SMG-875;Cajamarca, Perú;Propia;4500,00;4500,00;100%;1;0;0,72;16:26:00;S/ 1.889,99;19:13:00;2:47:00;65485;65504;19;26,23;;;;;;;;;
18/10/2022;63191;LOCAL;BRL-549;Chiclayo, Perú;Propia;2781,30;2502,85;90%;28;5;1,82;9:26:00;S/ 1.161,01;14:34:00;5:08:00;173292;173330;38;20,86;;;;;;;;;
18/10/2022;63239;LOCAL;BRL-549;Chiclayo, Perú;Propia;1499,05;581,20;39%;8;14;2,69;16:40:00;S/ 653,07;20:47:00;4:07:00;173330;173386;56;20,86;;;;;;;;;
19/10/2022;63309;LOCAL;DIP-028;Chiclayo, Perú;Propia;1780,45;1780,45;100%;15;0;1,083;9:09:00;S/ 922,05;12:35:00;3:26:00;95505;95530;25;23,07;;;;;;;;;
19/10/2022;63346;LOCAL;DIP-028;Chiclayo, Perú;Propia;2607,95;2607,95;100%;10;0;1,129;14:39:00;S/ 799,39;18:00:00;3:21:00;95530;95555;25;22,15;;;;;;;;;
19/10/2022;63305;LOCAL;PMN-125;Trujillo,  Perú;Propia;828,60;828,60;100%;7;0;0,84;8:34:00;S/ 303,42;10:12:00;1:38:00;72467;72488;21;24,86;;;;;;;;;
19/10/2022;63323;LOCAL;PMN-125;Trujillo,  Perú;Propia;1574,00;1574,00;100%;3;0;0,36;10:54:00;S/ 854,00;12:21:00;1:27:00;72488;72497;9;24,86;;;;;;;;;
19/10/2022;63340;LOCAL;PMN-125;Trujillo,  Perú;Propia;1260,25;1260,25;100%;12;0;1,85;13:50:00;S/ 893,62;17:44:00;3:54:00;72497;72544;47;25,40;;;;;;;;;
19/10/2022;63310;LOCAL;BRL-549;Chiclayo, Perú;Propia;2379,75;2379,75;100%;37;0;2,173;9:26:00;S/ 1.140,04;14:16:00;4:50:00;173386;173427;41;18,87;;;;;;;;;
19/10/2022;63370;LOCAL;BRL-549;Chiclayo, Perú;Propia;2417,00;2417,00;100%;19;0;2,227;16:03:00;S/ 1.002,12;19:45:00;3:42:00;173427;173469;42;18,86;;;;;;;;;
19/10/2022;63306;FUNDO;SMG-875;Cajamarca, Perú;Propia;3032,00;2789,00;92%;2;2;9,63;5:30:00;S/ 1.532,73;15:23:00;9:53:00;65504;65755;251;26,06;;;;;;;;;
19/10/2022;63373;LOCAL;SMG-875;Lima, Perú;Propia;882,80;597,80;68%;3;1;1,46;16:22:00;S/ 363,34;18:51:00;2:29:00;65755;65793;38;26,06;;;;;;;;;
19/10/2022;63304;FUNDO;KLM-532;Callao, Perú;Propia;1445,60;1445,60;100%;2;0;18,818;5:00:00;S/ 562,37;15:40:00;10:40:00;566275;566567;292;15,52;;;;;;;;;
19/10/2022;63376;LOCAL;KLM-532;Arequipa, Perú;Propia;3713,00;3713,00;100%;1;0;3,158;16:20:00;S/ 963,89;19:05:00;2:45:00;566567;566616;49;15,52;;;;;;;;;
19/10/2022;009-040710/009-40713;TOTTUS;M14-016;Trujillo, Perú;Propia;0,01;0,01;100%;2;0;5,815;0:00:00;S/ 0,00;0:00:00;0:00:00;186178;186270;92;15,82;;;;;;;;;
20/10/2022;63444;LOCAL;AKM-892;Chiclayo, Perú;Propia;4134,36;4051,36;98%;14;1;1,995;0:00:00;S/ 1.435,37;0:00:00;0:00:00;140315;140348;33;16,54;;;;;;;;;
20/10/2022;63504;LOCAL;AKM-892;Chimbote, Perú;Propia;2313,50;2083,50;90%;24;1;1,753;0:00:00;S/ 898,82;0:00:00;0:00:00;140348;140377;29;16,54;;;;;;;;;
20/10/2022;009-040710/009-40713;LOCAL;DIP-028;Piura, Perú;Propia;2014,45;2014,45;100%;14;0;2,231;9:55:00;S/ 1.172,37;13:50:00;3:55:00;95555;95611;56;25,10;;;;;;;;;
20/10/2022;009-040710/009-40713;LOCAL;DIP-028;Cusco, Perú;Propia;3582,10;3582,10;100%;19;0;0,893;15:55:00;S/ 1.357,08;18:50:00;2:55:00;95611;95634;23;25,77;;;;;;;;;
20/10/2022;63480;LOCAL;KLM-532;Huancayo, Perú;Propia;10295,00;10295,00;100%;4;0;1,261;;S/ 3.627,20;16:27:00;16:27:00;566616;566634;18;14,27;;;;;;;;;
20/10/2022;63507;LOCAL;KLM-532;Iquitos, Perú;Propia;2117,30;2117,30;100%;2;0;2,592;16:53:00;S/ 1.495,20;19:25:00;2:32:00;566634;566671;37;14,27;;;;;;;;;
20/10/2022;63446;FUNDO;BRL-549;Pucallpa, Perú;Propia;1798,00;1798,00;100%;1;0;10,780;4:48:00;S/ 898,99;12:50:00;8:02:00;173469;173766;297;27,55;;;;;;;;;
